partida_id;rodata;clube;atleta;minuto;tipo_de_gol
7841;20;Internacional;Wanderson;24;Gol Normal
7840;20;Athletico-PR;Vitor Bueno;69;Penalty
7842;20;Fortaleza;Robson Fernandes;25;Gol Normal
7843;20;America-MG;Henrique Almeida;34;Gol Normal
7843;20;America-MG;Everaldo;70;Gol Normal
7843;20;America-MG;Everaldo;90;Gol Normal
7843;20;Avai;Bissoli;4;Gol Normal
7844;20;Bragantino;Hélio Junio Nunes de Castro;28;Gol Normal
7845;20;Fluminense;Paulo Henrique Ganso;71;Penalty
7845;20;Santos;Luiz Felipe;16;Gol Normal
7845;20;Santos;Marcos Leonardo Santos Almeida;86;Gol Normal
7845;20;Fluminense;Jhon Arias;72;Gol Normal
7846;21;America-MG;Pedrinho;8;Gol Normal
7847;21;Botafogo-RJ;Víctor Cuesta;9;Gol Normal
7847;21;Ceara;Stiven Mendoza;49;Gol Normal
7849;21;Atletico-GO;Marlon Freitas;52;Gol Normal
7849;21;Atletico-GO;Diego Churín;60;Gol Normal
7849;21;Bragantino;Luan Cândido;86;Gol Normal
7848;21;Avai;Bissoli;36;Penalty
7848;21;Corinthians;Fabián Balbuena;77;Gol Normal
7850;21;Flamengo;Gabriel Barbosa;90+5;Gol Normal
7850;21;Flamengo;Lázaro Vinícius;7;Gol Normal
7851;21;Fluminense;Germán Cano;2;Gol Normal
7852;21;Palmeiras;Raphael Cavalcante Veiga;45+5;Penalty
7852;21;Palmeiras;Mayke;19;Gol Normal
7852;21;Palmeiras;Eduard Atuesta;83;Gol Normal
7853;21;Fortaleza;Lucas Crispim;45;Gol Normal
7853;21;Fortaleza;Hércules;70;Gol Normal
7853;21;Fortaleza;Robson Fernandes;84;Gol Normal
7854;21;Atletico-MG;Cristian Pavón;54;Gol Normal
7854;21;Athletico-PR;Vitor Roque;46;Gol Normal
7854;21;Athletico-PR;Vitor Roque;56;Gol Normal
7854;21;Atletico-MG;Igor Rabello;30;Gol Normal
7854;21;Athletico-PR;Agustín Canobbio;90+6;Gol Normal
7855;21;Coritiba;Léo Gamalho;57;Gol Normal
7855;21;Santos;Madson;47;Gol Normal
7855;21;Santos;Bryan Angulo;90+3;Gol Normal
7856;22;Avai;Bissoli;45;Penalty
7856;22;Goias;Dada;79;Gol Normal
7857;22;Palmeiras;Roni;72;Gol Contra
7858;22;Cuiaba;André Felipe Ribeiro de Souza;22;Gol Normal
7860;22;Atletico-MG;Alan Kardec;90+4;Gol Normal
7861;22;Fortaleza;Moisés Vieira da Veiga;17;Gol Normal
7862;22;Flamengo;Fabrício Bruno;59;Gol Normal
7862;22;Flamengo;Ayrton Lucas Dantas de Medeiros;63;Gol Normal
7862;22;Flamengo;Lázaro Vinícius;71;Gol Normal
7862;22;Flamengo;Fabrício Bruno;56;Gol Normal
7862;22;Flamengo;Pedro;90+2;Gol Normal
7863;22;Sao Paulo;Rodrigo Nestor;25;Gol Normal
7863;22;Sao Paulo;Jonathan Calleri;59;Gol Normal
7863;22;Sao Paulo;Igor Vinícius;61;Gol Normal
7864;22;America-MG;Pedrinho;14;Gol Normal
7865;22;Internacional;Fabricio Bustos;36;Gol Normal
7865;22;Internacional;Alexandre Alemão;71;Gol Normal
7865;22;Internacional;Carlos de Pena;90+3;Gol Normal
7866;23;Goias;Pedro Raúl;51;Gol Normal
7867;23;Fluminense;Caio Paulista;3;Gol Normal
7867;23;Fluminense;Willian Gomes de Siqueira;90+5;Gol Normal
7867;23;Fluminense;Jhon Arias;36;Gol Normal
7867;23;Coritiba;Alef Manga;72;Gol Normal
7867;23;Fluminense;Nathan;77;Gol Normal
7867;23;Coritiba;Egídio;84;Gol Normal
7867;23;Fluminense;Willian Gomes de Siqueira;90;Gol Normal
7868;23;Juventude;Isidro Pitta;65;Gol Normal
7868;23;Botafogo-RJ;Júnior Santos;61;Gol Normal
7868;23;Botafogo-RJ;Gabriel Appelt Pires;72;Gol Normal
7868;23;Juventude;Isidro Pitta;9;Gol Normal
7869;23;Flamengo;Victor Hugo;29;Gol Normal
7869;23;Palmeiras;Raphael Cavalcante Veiga;66;Gol Normal
7870;23;America-MG;Henrique Almeida;64;Gol Normal
7870;23;Athletico-PR;Éder;25;Gol Contra
7871;23;Atletico-GO;Diego Churín;34;Gol Normal
7871;23;Cuiaba;Rodrigo Eduardo Costa Marinho;81;Gol Normal
7872;23;Fortaleza;Moisés Vieira da Veiga;65;Gol Normal
7873;23;Bragantino;Luan Cândido;90+13;Penalty
7873;23;Ceara;Zé Roberto;80;Penalty
7874;23;Santos;Lucas Braga Ribeiro;33;Gol Normal
7875;23;Internacional;Pedro Henrique Konzen;90+8;Penalty
7876;24;Atletico-GO;Shaylon;84;Gol Normal
7876;24;Goias;João Victor Andrade Caetano;11;Gol Normal
7876;24;Goias;Marquinhos;54;Gol Normal
7877;24;Coritiba;Fabrício Daniel de Souza;78;Gol Normal
7878;24;Fluminense;Manoel Messias Silva Carvalho;38;Gol Normal
7878;24;Palmeiras;Rony;8;Gol Normal
7881;24;America-MG;Henrique Almeida;19;Gol Normal
7881;24;Atletico-MG;Hulk;10;Gol Normal
7880;24;Fortaleza;Juninho Capixaba;32;Gol Normal
7882;24;Flamengo;Arturo Vidal;58;Gol Normal
7884;24;Internacional;Johnny Cardoso;38;Gol Normal
7884;24;Internacional;Johnny Cardoso;48;Gol Normal
7884;24;Internacional;Wanderson;45+5;Gol Normal
7884;24;Internacional;Edenílson Andrade dos Santos;90+2;Penalty
7885;24;Corinthians;Gustavo Mosquito;31;Gol Normal
7886;25;Juventude;Chico;70;Penalty
7886;25;Avai;Bissoli;59;Gol Normal
7887;25;Bragantino;Luan Cândido;25;Gol Normal
7887;25;Bragantino;Artur Victor Guimarães;35;Gol Normal
7887;25;Palmeiras;Cleiton Schwengber;45+4;Gol Contra
7887;25;Palmeiras;Miguel Merentiel;71;Gol Normal
7888;25;Athletico-PR;Pablo Felipe Teixeira;26;Gol Normal
7889;25;America-MG;Pedrinho;30;Gol Normal
7889;25;America-MG;Matheus Leonardo Sales Cardoso;78;Gol Normal
7890;25;Ceara;Jô;45;Gol Normal
7890;25;Flamengo;Gabriel Barbosa;53;Gol Normal
7891;25;Internacional;Alan Patrick;67;Gol Normal
7891;25;Corinthians;Fabián Balbuena;13;Gol Normal
7891;25;Corinthians;Yuri Alberto;19;Gol Normal
7891;25;Internacional;Alexandre Alemão;1;Gol Normal
7892;25;Botafogo-RJ;Fernando Marçal;64;Gol Normal
7892;25;Fortaleza;Moisés Vieira da Veiga;70;Gol Normal
7892;25;Botafogo-RJ;Carlos Eduardo de Oliveira Alves;19;Gol Normal
7892;25;Botafogo-RJ;Carlos Eduardo de Oliveira Alves;36;Gol Normal
7893;25;Atletico-MG;Keno;45+5;Gol Normal
7893;25;Atletico-MG;Hulk;58;Gol Normal
7894;25;Cuiaba;Deyverson;7;Penalty
7894;25;Sao Paulo;Luizão;80;Gol Normal
7895;25;Santos;Madson;55;Gol Normal
7895;25;Goias;Pedro Raúl;2;Gol Normal
7895;25;Goias;Pedro Raúl;61;Gol Normal
7896;26;Bragantino;Aderlan Silva;31;Gol Normal
7896;26;Atletico-MG;Ademir;17;Gol Normal
7898;26;Santos;Marcos Leonardo Santos Almeida;56;Gol Normal
7898;26;Ceara;Guilherme Castilho;6;Gol Normal
7898;26;Ceara;Zé Roberto;30;Gol Normal
7897;26;Internacional;Alexandre Alemão;68;Gol Normal
7899;26;Fluminense;Germán Cano;11;Gol Normal
7899;26;Fluminense;Germán Cano;56;Gol Normal
7899;26;Fortaleza;Thiago Galhardo;51;Gol Normal
7900;26;Palmeiras;Rony;46;Gol Normal
7900;26;Palmeiras;Murilo Cerqueira;67;Gol Normal
7900;26;Juventude;Guilherme Parede;63;Gol Normal
7901;26;Athletico-PR;David Terans;48;Gol Normal
7901;26;Avai;William Pottker;22;Gol Normal
7904;26;Coritiba;Alef Manga;45;Gol Normal
7904;26;Coritiba;Fabrício Daniel de Souza;49;Gol Normal
7903;26;Corinthians;Yuri Alberto;14;Gol Normal
7903;26;Sao Paulo;Eder Citadin Martins;33;Penalty
7905;26;Goias;Diego;80;Gol Normal
7905;26;Flamengo;Matheus França;84;Gol Normal
7906;27;Avai;Bissoli;54;Penalty
7907;27;Botafogo-RJ;Francisco Soares;79;Gol Normal
7907;27;Botafogo-RJ;Víctor Cuesta;75;Gol Normal
7908;27;Goias;Pedro Raúl;55;Penalty
7908;27;Bragantino;Alerrandro Barra Mansa Realino de Souza;28;Gol Normal
7910;27;Sao Paulo;Jonathan Calleri;23;Gol Normal
7910;27;Sao Paulo;Nahuel Bustos;90+3;Gol Normal
7909;27;Fluminense;Paulo Henrique Ganso;45;Penalty
7909;27;Flamengo;Gabriel Barbosa;83;Gol Normal
7909;27;Fluminense;Nathan;76;Gol Normal
7912;27;Fortaleza;Paulo Miranda;44;Gol Contra
7912;27;Juventude;Vitor Gabriel;78;Gol Normal
7911;27;America-MG;Juninho;77;Gol Normal
7913;27;Palmeiras;Miguel Merentiel;77;Gol Normal
7914;27;Athletico-PR;Tomás Cuello;35;Gol Normal
7914;27;Athletico-PR;David Terans;45+4;Penalty
7914;27;Cuiaba;Rodrigo Eduardo Costa Marinho;8;Gol Normal
7914;27;Cuiaba;Deyverson;64;Gol Normal
7915;27;Atletico-GO;Diego Churín;64;Gol Normal
7915;27;Internacional;Pedro Henrique Konzen;28;Gol Normal
7915;27;Internacional;Pedro Henrique Konzen;35;Gol Normal
7916;28;Sao Paulo;Luciano da Rocha Neves;45+3;Gol Normal
7916;28;Sao Paulo;Patrick;45+6;Gol Normal
7916;28;Sao Paulo;Eder Citadin Martins;90+3;Gol Normal
7916;28;Sao Paulo;Diego Henrique Costa Barbosa;25;Gol Normal
7917;28;Santos;Nicolás Hernández;90+2;Gol Contra
7917;28;Santos;Luan Guilherme de Jesus Vieira;35;Gol Normal
7921;28;Fortaleza;Pedro Rocha Neves;18;Gol Normal
7921;28;Fortaleza;Pedro Rocha Neves;51;Gol Normal
7921;28;Fortaleza;Caio Alexandre;90+4;Gol Normal
7921;28;Flamengo;Gabriel Barbosa;32;Gol Normal
7921;28;Flamengo;Gabriel Barbosa;45+5;Penalty
7919;28;Corinthians;Róger Guedes;12;Gol Normal
7919;28;Corinthians;Yuri Alberto;88;Gol Normal
7919;28;Atletico-GO;Wellington Rato;17;Gol Normal
7920;28;Fluminense;Germán Cano;19;Gol Normal
7920;28;Fluminense;Samuel Xavier;28;Gol Normal
7920;28;Fluminense;Jhon Arias;56;Gol Normal
7920;28;Fluminense;Michel Araújo;88;Gol Normal
7918;28;Coritiba;Fabrício Daniel de Souza;30;Gol Normal
7922;28;Cuiaba;Sidcley;32;Gol Normal
7922;28;Cuiaba;André Luis;62;Gol Normal
7922;28;America-MG;Gonzalo Mastriani;90+7;Gol Normal
7925;28;Botafogo-RJ;Romildo Del Piage;89;Gol Normal
7924;28;Palmeiras;Murilo Cerqueira;51;Gol Normal
7926;29;Atletico-MG;Hulk;65;Penalty
7926;29;Atletico-MG;Hulk;41;Gol Normal
7928;29;America-MG;Juninho;25;Gol Normal
7928;29;America-MG;Felipe Azevedo;68;Gol Normal
7928;29;Ceara;Vinícius;90+3;Gol Normal
7927;29;Internacional;Carlos de Pena;23;Gol Normal
7929;29;Atletico-GO;Gabriel Baralhas;56;Gol Normal
7929;29;Avai;William Pottker;66;Gol Normal
7929;29;Atletico-GO;Wellington Rato;45+1;Gol Normal
7930;29;Athletico-PR;Vitor Hugo Naum dos Santos;20;Gol Normal
7930;29;Athletico-PR;Fernandinho;69;Gol Normal
7931;29;Flamengo;Pedro;66;Gol Normal
7931;29;Flamengo;Pedro;70;Gol Normal
7931;29;Bragantino;Hélio Junio Nunes de Castro;48;Penalty
7931;29;Flamengo;Pedro;71;Gol Normal
7931;29;Flamengo;Gabriel Barbosa;12;Gol Normal
7932;29;Fortaleza;Lucas Sasha;14;Gol Normal
7933;29;Corinthians;Yuri Alberto;33;Gol Normal
7933;29;Corinthians;Róger Guedes;45+4;Gol Normal
7934;29;Palmeiras;Eduardo Pereira Rodrigues;60;Gol Normal
7934;29;Botafogo-RJ;Francisco Soares;20;Gol Normal
7934;29;Palmeiras;Gustavo Scarpa;26;Penalty
7934;29;Palmeiras;Mayke;36;Gol Normal
7936;30;Corinthians;Yuri Alberto;54;Gol Normal
7936;30;Juventude;Óscar Ruiz;46;Gol Normal
7936;30;Juventude;Isidro Pitta;62;Gol Normal
7936;30;Corinthians;Giuliano Victor de Paula;24;Gol Normal
7937;30;Fluminense;Jhon Arias;5;Penalty
7937;30;Atletico-GO;Gabriel Baralhas;75;Gol Normal
7937;30;Atletico-GO;Marlon Freitas;88;Gol Normal
7937;30;Fluminense;Germán Cano;37;Gol Normal
7937;30;Atletico-GO;Diego Churín;45;Penalty
7938;30;Ceara;Stiven Mendoza;47;Gol Normal
7938;30;Goias;Nicolas Godinho Johann;90+3;Gol Normal
7939;30;Cuiaba;Deyverson;34;Penalty
7939;30;Bragantino;Werik Popó;45+5;Gol Normal
7939;30;Bragantino;Artur Victor Guimarães;60;Gol Normal
7940;30;Athletico-PR;Pablo Felipe Teixeira;90+2;Gol Normal
7940;30;Fortaleza;Thiago Galhardo;15;Gol Normal
7942;30;Atletico-MG;Hulk;72;Gol Normal
7942;30;Santos;Marcos Leonardo Santos Almeida;88;Penalty
7942;30;Atletico-MG;Ignacio Fernández;90+2;Penalty
7943;30;Palmeiras;Rony;34;Gol Normal
7943;30;Palmeiras;Gustavo Gómez;51;Gol Normal
7943;30;Palmeiras;Breno Lopes;77;Gol Normal
7943;30;Palmeiras;Mayke;15;Gol Normal
7945;30;Avai;Bissoli;11;Penalty
7945;30;Botafogo-RJ;Víctor Cuesta;49;Gol Normal
7945;30;Botafogo-RJ;Francisco Soares;56;Gol Normal
7944;30;Sao Paulo;Jonathan Calleri;34;Gol Normal
7944;30;Sao Paulo;Alisson Euler de Freitas Castro;90+1;Gol Normal
7944;30;America-MG;Aloísio dos Santos Gonçalves;10;Gol Normal
7946;31;Cuiaba;Rafael Gustavo Meneghel Gava;90+4;Gol Normal
7946;31;Flamengo;Matheus França;58;Gol Normal
7946;31;Flamengo;Mário Sérgio Santos Costa;66;Penalty
7947;31;Corinthians;Fabián Balbuena;6;Gol Normal
7947;31;Corinthians;Róger Guedes;22;Penalty
7947;31;Athletico-PR;Erick Luis Conrado Carvalho;81;Gol Normal
7948;31;Internacional;Maurício;13;Gol Normal
7948;31;Goias;Pedro Raúl;45+3;Gol Normal
7948;31;Internacional;Alan Patrick;42;Gol Normal
7948;31;Internacional;Alan Patrick;57;Gol Normal
7948;31;Internacional;Carlos de Pena;90+6;Gol Normal
7948;31;Goias;Pedro Raúl;33;Penalty
7950;31;Fortaleza;Thiago Galhardo;54;Gol Normal
7950;31;Fortaleza;Hércules;90;Gol Normal
7949;31;Botafogo-RJ;Francisco Soares;90;Penalty
7951;31;Coritiba;Bruno Gomes;58;Gol Normal
7951;31;Bragantino;Werik Popó;26;Gol Normal
7951;31;Coritiba;Alef Manga;12;Gol Normal
7953;31;America-MG;Juninho;5;Gol Normal
7953;31;America-MG;Matheus Leonardo Sales Cardoso;34;Gol Normal
7954;31;Atletico-GO;Shaylon;65;Gol Normal
7954;31;Palmeiras;Murilo Cerqueira;49;Gol Normal
7955;31;Santos;Marcos Leonardo Santos Almeida;54;Gol Normal
7955;31;Santos;Madson;63;Gol Normal
7955;31;Santos;Lucas Braga Ribeiro;24;Gol Normal
7955;31;Juventude;Bruno Nazário;78;Gol Normal
7955;31;Santos;Lucas Braga Ribeiro;75;Gol Normal
7956;32;Flamengo;Everton Cebolinha;38;Gol Normal
7957;32;Fortaleza;Thiago Galhardo;34;Gol Normal
7957;32;Fortaleza;Thiago Galhardo;83;Gol Normal
7957;32;America-MG;Wellington Paulista;90+1;Penalty
7958;32;Ceara;Jô;90+2;Gol Normal
7958;32;Cuiaba;Deyverson;82;Gol Normal
7960;32;Juventude;Óscar Ruiz;76;Gol Normal
7960;32;Atletico-GO;Wellington Rato;51;Gol Normal
7961;32;Internacional;Braian Romero;67;Gol Normal
7962;32;Fluminense;David Braz;41;Gol Normal
7962;32;Fluminense;Matheus Martinelli;63;Gol Normal
7962;32;Fluminense;Germán Cano;25;Gol Normal
7963;32;Athletico-PR;Alex Paulo Menezes Santana;90;Gol Normal
7964;32;Santos;Ângelo Gabriel;69;Gol Normal
7964;32;Santos;Guilherme Camacho;51;Gol Normal
7935;29;Coritiba;Matheus Cadorini;84;Gol Normal
7935;29;Sao Paulo;Jonathan Calleri;2;Gol Normal
7935;29;Sao Paulo;Jonathan Calleri;63;Gol Normal
7935;29;Sao Paulo;Luciano da Rocha Neves;72;Gol Normal
7966;33;Bragantino;Luan Cândido;90;Gol Normal
7966;33;Bragantino;Eric dos Santos Rodrigues;5;Gol Normal
7966;33;Athletico-PR;Vitor Bueno;64;Gol Normal
7966;33;Bragantino;Werik Popó;37;Gol Normal
7966;33;Athletico-PR;Vitor Hugo Naum dos Santos;67;Gol Normal
7966;33;Bragantino;Luan Cândido;45+5;Gol Normal
7967;33;Flamengo;Matheus França;11;Gol Normal
7967;33;Flamengo;Everton Cebolinha;24;Gol Normal
7967;33;America-MG;Everaldo;13;Gol Normal
7968;33;Corinthians;Róger Guedes;89;Gol Normal
7969;33;Palmeiras;Vanderlan;90;Gol Normal
7969;33;Palmeiras;Gustavo Scarpa;4;Penalty
7969;33;Palmeiras;Eduardo Pereira Rodrigues;55;Gol Normal
7971;33;Juventude;Capixaba;39;Gol Normal
7971;33;Sao Paulo;Reinaldo Manoel da Silva;36;Gol Normal
7971;33;Sao Paulo;Reinaldo Manoel da Silva;56;Gol Normal
7970;33;Fluminense;Matheus Martins;82;Gol Normal
7970;33;Botafogo-RJ;Carlos Eduardo de Oliveira Alves;41;Gol Normal
7970;33;Botafogo-RJ;Jeffinho;52;Gol Normal
7970;33;Fluminense;Paulo Henrique Ganso;76;Penalty
7973;33;Atletico-GO;Lucas Gazal;24;Gol Normal
7974;33;Goias;Vinícius Santos Silva;20;Gol Normal
7974;33;Cuiaba;Deyverson;65;Gol Normal
7974;33;Goias;Pedro Raúl;8;Gol Normal
7972;33;Internacional;Vitão;60;Gol Normal
7972;33;Coritiba;Luciano Castán;24;Gol Normal
7976;34;Santos;Alex;53;Gol Normal
7976;34;Flamengo;Pedro;45+5;Gol Normal
7976;34;Santos;Gabriel Carabajal;90+7;Gol Normal
7976;34;Flamengo;Mário Sérgio Santos Costa;78;Gol Normal
7976;34;Flamengo;Giorgian De Arrascaeta;87;Gol Normal
7977;34;Palmeiras;Endrick;70;Gol Normal
7977;34;Palmeiras;Gustavo Gómez;76;Gol Normal
7977;34;Athletico-PR;Matheus Felipe Santos Nascimento;30;Gol Normal
7977;34;Palmeiras;Endrick;59;Gol Normal
7978;34;Bragantino;Luan Cândido;62;Gol Normal
7978;34;Botafogo-RJ;Gabriel Appelt Pires;18;Gol Normal
7978;34;Botafogo-RJ;Danilo Neves;71;Gol Normal
7980;34;Internacional;Alan Patrick;78;Penalty
7980;34;Ceara;Lima;6;Penalty
7980;34;Internacional;Edenílson Andrade dos Santos;65;Gol Normal
7981;34;Goias;Vinícius Santos Silva;61;Gol Normal
7981;34;Goias;Diego;90+4;Gol Normal
7981;34;America-MG;Aloísio dos Santos Gonçalves;60;Penalty
7981;34;America-MG;Wellington Paulista;88;Gol Normal
7979;34;Fluminense;Germán Cano;12;Gol Normal
7979;34;Fluminense;Germán Cano;70;Gol Normal
7982;34;Fortaleza;Juninho Capixaba;55;Gol Normal
7982;34;Fortaleza;Romarinho;73;Gol Normal
7982;34;Coritiba;Matheus Cadorini;60;Gol Normal
7982;34;Fortaleza;Juninho Capixaba;2;Gol Normal
7983;34;Sao Paulo;Luan Vinícius da Silva Santos;90+5;Gol Normal
7983;34;Atletico-GO;Gabriel Baralhas;72;Gol Normal
7983;34;Sao Paulo;Jonathan Calleri;22;Gol Normal
7984;34;Atletico-MG;José Rodolfo Pires Ribeiro;12;Gol Normal
7985;34;Cuiaba;Pepê;90+1;Gol Normal
7986;35;Fluminense;Germán Cano;72;Gol Normal
7987;35;Cuiaba;André Luis;41;Gol Normal
7987;35;Cuiaba;Deyverson;52;Gol Normal
7988;35;Sao Paulo;Jonathan Calleri;45+5;Gol Normal
7988;35;Atletico-MG;Eduardo Vargas;81;Gol Normal
7988;35;Atletico-MG;Eduardo Vargas;25;Penalty
7988;35;Sao Paulo;Jonathan Calleri;40;Gol Normal
7989;35;Athletico-PR;David Terans;6;Penalty
7989;35;Goias;Yan Souto;40;Gol Normal
7989;35;Goias;Pedro Raúl;51;Gol Normal
7989;35;Athletico-PR;David Terans;29;Gol Normal
7989;35;Athletico-PR;Alex Paulo Menezes Santana;13;Gol Normal
7990;35;America-MG;Alexandre Egea;76;Gol Normal
7993;35;Santos;Marcos Leonardo Santos Almeida;19;Gol Normal
7993;35;Santos;Lucas Braga Ribeiro;52;Gol Normal
7993;35;Atletico-GO;Diego Churín;29;Gol Normal
7993;35;Santos;Lucas Barbosa;90+4;Gol Normal
7993;35;Atletico-GO;Luiz Fernando Moraes dos Santos;39;Gol Normal
7991;35;Coritiba;Régis;90+2;Gol Normal
7992;35;Bragantino;Artur Victor Guimarães;60;Gol Normal
7992;35;Avai;Kevin Peterson dos Santos Silva;90;Penalty
7992;35;Bragantino;Hélio Junio Nunes de Castro;68;Gol Normal
7995;35;Corinthians;Du Queiroz;42;Gol Normal
7995;35;Corinthians;Yuri Alberto;75;Gol Normal
7995;35;Flamengo;Matheus França;48;Gol Normal
7994;35;Palmeiras;Rony;48;Gol Normal
7994;35;Palmeiras;Eduardo Pereira Rodrigues;32;Gol Normal
7994;35;Palmeiras;Endrick;64;Gol Normal
7994;35;Palmeiras;Rony;15;Gol Normal
7997;36;Fluminense;Germán Cano;56;Gol Normal
7997;36;Fluminense;Germán Cano;59;Gol Normal
7997;36;Sao Paulo;Luciano da Rocha Neves;30;Gol Normal
7997;36;Fluminense;Germán Cano;46;Gol Normal
7996;36;Santos;Marcos Leonardo Santos Almeida;5;Penalty
7996;36;Avai;Raniele;51;Gol Normal
7998;36;America-MG;Everaldo;42;Penalty
7998;36;America-MG;Juninho;90;Gol Normal
7998;36;America-MG;Henrique Almeida;25;Gol Normal
7998;36;Bragantino;Luan Cândido;18;Penalty
7998;36;America-MG;Juninho;6;Gol Normal
7999;36;Goias;Nicolas Godinho Johann;81;Gol Normal
8000;36;Corinthians;Yuri Alberto;90;Gol Normal
8001;36;Internacional;Pedro Henrique Konzen;63;Gol Normal
8001;36;Internacional;Maurício;67;Gol Normal
8002;36;Fortaleza;Rómulo Otero;58;Gol Normal
8002;36;Atletico-GO;Luiz Fernando Moraes dos Santos;17;Gol Normal
8003;36;Coritiba;Alef Manga;58;Penalty
8004;36;Cuiaba;Jonathan Cafú;6;Gol Normal
8004;36;Palmeiras;José Manuel Alberto López;75;Gol Normal
8005;36;Botafogo-RJ;João Victor Santos Sá;76;Gol Normal
8005;36;Botafogo-RJ;Francisco Soares;84;Gol Normal
8006;37;Internacional;Maurício;21;Gol Normal
8008;37;Fluminense;Germán Cano;78;Gol Normal
8008;37;Fluminense;Alan Carvalho;83;Gol Normal
8008;37;Fluminense;Michel Araújo;90;Gol Normal
8007;37;Coritiba;Alef Manga;10;Gol Normal
8007;37;Corinthians;Du Queiroz;30;Gol Normal
8007;37;Coritiba;Alef Manga;37;Penalty
8007;37;Corinthians;Yuri Alberto;48;Gol Normal
8009;37;Avai;Mateus Ferreira;90+1;Gol Normal
8009;37;Avai;Natanael;49;Gol Normal
8010;37;Fortaleza;Silvio Romero;57;Gol Normal
8010;37;Fortaleza;José Welison;26;Gol Normal
8010;37;Fortaleza;Thiago Galhardo;90;Gol Normal
8010;37;Fortaleza;Hércules;37;Gol Normal
8010;37;Fortaleza;Silvio Romero;45;Gol Normal
8010;37;Fortaleza;Pedro Rocha Neves;42;Penalty
8013;37;Atletico-GO;Shaylon;51;Gol Normal
8013;37;Athletico-PR;David Terans;61;Gol Normal
8011;37;Flamengo;Matheuzinho;1;Gol Normal
8011;37;Flamengo;Werton;90+1;Gol Normal
8011;37;Juventude;Paulo;36;Gol Normal
8011;37;Juventude;Jadson;43;Gol Normal
8012;37;Palmeiras;Gustavo Scarpa;42;Penalty
8012;37;Palmeiras;Murilo Cerqueira;81;Gol Normal
8012;37;America-MG;Martín Benítez;15;Gol Normal
8015;37;Atletico-MG;Keno;4;Gol Normal
8015;37;Atletico-MG;Keno;45;Gol Normal
8015;37;Atletico-MG;Eduardo Vargas;56;Gol Normal
8014;37;Botafogo-RJ;Francisco Soares;70;Gol Normal
8014;37;Botafogo-RJ;Lucas Fernandes da Silva;10;Gol Normal
8014;37;Botafogo-RJ;Lucas Fernandes da Silva;53;Gol Normal
8016;38;Avai;Marcio Antonio de Sousa Junior;45+5;Gol Normal
8016;38;Avai;Felipe Florencio da Silva;79;Gol Normal
8016;38;Flamengo;Wellington Ferreira Nascimento;42;Gol Contra
8017;38;Athletico-PR;Vitor Roque;62;Gol Normal
8017;38;Athletico-PR;Erick Luis Conrado Carvalho;90+4;Gol Normal
8017;38;Athletico-PR;Adryelson;52;Gol Contra
8018;38;Ceara;Cléber;23;Gol Normal
8018;38;Ceara;Vitor Mendes;45+2;Gol Contra
8018;38;Ceara;Erick;89;Penalty
8018;38;Ceara;Fernando Sobral;70;Gol Normal
8018;38;Juventude;Guilherme Parede;52;Gol Normal
8019;38;Atletico-GO;Dudu;17;Gol Normal
8019;38;America-MG;Henrique Almeida;45+8;Gol Normal
8020;38;Fortaleza;Thiago Galhardo;66;Gol Normal
8020;38;Fortaleza;Moisés Vieira da Veiga;80;Gol Normal
8021;38;Cuiaba;Jonathan Cafú;44;Gol Normal
8021;38;Coritiba;Léo Gamalho;76;Gol Normal
8021;38;Cuiaba;Alan Empereur;37;Gol Normal
8022;38;Fluminense;Germán Cano;31;Gol Normal
8023;38;Atletico-MG;Eduardo Vargas;45;Penalty
8024;38;Internacional;Alexandre Alemão;39;Gol Normal
8024;38;Internacional;Braian Romero;85;Gol Normal
8024;38;Internacional;Maurício;10;Gol Normal
8025;38;Sao Paulo;Marcos Guilherme;77;Gol Normal
8025;38;Sao Paulo;Juan Santos da Silva;90+1;Gol Normal
8025;38;Sao Paulo;Giuliano Galoppo;20;Gol Normal
8025;38;Sao Paulo;Luciano da Rocha Neves;71;Gol Normal
8026;1;Cuiaba;Raniele;45+7;Gol Normal
8026;1;Palmeiras;Endrick;5;Gol Normal
8026;1;Palmeiras;José Manuel Alberto López;65;Gol Normal
8027;1;Fluminense;Germán Cano;52;Gol Normal
8027;1;Fluminense;John Kennedy;60;Gol Normal
8027;1;Fluminense;Leanderson da Silva Genésio;72;Gol Normal
8029;1;Bragantino;Eduardo Sasha;70;Gol Normal
8029;1;Bahia;Everaldo Stum;45;Gol Normal
8029;1;Bragantino;Bruno Gonçalves;54;Gol Normal
8030;1;Athletico-PR;Pedro Henrique Ribeiro Gonçalves;36;Gol Normal
8030;1;Athletico-PR;Christian Roberto Alves Cardoso;57;Gol Normal
8031;1;Fortaleza;Moisés Vieira da Veiga;56;Gol Normal
8031;1;Internacional;Wanderson;54;Gol Normal
